2014-03-01 15:46:22,042 [myid:] - INFO  [main:QuorumPeerConfig@101] - Reading configuration from: /home/ubuntu/git/zookeeper/zookeeper-server/z2/bin/../conf/zoo.cfg
2014-03-02 17:00:38,000 [myid:2] - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x1447c9bb3410021, timeout of 35000ms exceeded
2014-03-02 17:00:38,001 [myid:2] - INFO  [ProcessThread(sid:2 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x1447c9bb3410021
2014-03-02 17:01:00,000 [myid:2] - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x1447c9bb3410024, timeout of 15000ms exceeded
2014-03-02 17:01:00,001 [myid:2] - INFO  [ProcessThread(sid:2 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x1447c9bb3410024
2014-03-02 17:01:34,000 [myid:2] - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x1447c9bb3410023, timeout of 35000ms exceeded
2014-03-02 17:01:34,001 [myid:2] - INFO  [ProcessThread(sid:2 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x1447c9bb3410023
2014-03-02 17:01:46,000 [myid:2] - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x1447c9bb3410022, timeout of 35000ms exceeded
2014-03-02 17:01:46,000 [myid:2] - INFO  [ProcessThread(sid:2 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x1447c9bb3410022
2014-03-02 17:02:06,000 [myid:2] - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x1447c9bb3410025, timeout of 15000ms exceeded
2014-03-02 17:02:06,001 [myid:2] - INFO  [ProcessThread(sid:2 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x1447c9bb3410025
2014-03-02 17:06:34,000 [myid:2] - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x1447c9bb3410026, timeout of 35000ms exceeded
2014-03-02 17:06:34,001 [myid:2] - INFO  [ProcessThread(sid:2 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x1447c9bb3410026
